org_type_id,org_id
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$CLINIQUE DE L'INCARNATION DOS - PALAIS$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ST MICHEL BELLADERE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MADAME JOA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='OSSENANDE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE LUCELIA BONTEMPS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE MEDICAL DE MASEILLAN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE MOBILE FHAPROMES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DESSALINES HOSPITAL DESSALINES CLAIRE HEUREUSE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE LHOMON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ST JOSEPH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP MEN ANSANM DE SAINTE THERESE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOND DES BLANCS HOSPITAL SAINT BONIFACE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hopital Communautaire de référence de Aquin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hopital Saint Boniface') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HCR PORT-SALUT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MHDR (PORT SALUT)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE COTEAUX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE DAMASSIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SANTE COMMUNAUTAIRE MEBSH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LA KAY TI MOUN BON DYE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF JEUNES CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE LAKAY DES CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CROIX ROUGE HAITIENNE CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF-LAKAY CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hopital Imaculée Conception des Cayes') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LA FANMY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LES CAYES HOSPITAL CENTRE DE SANTE LA CHARITE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LES CAYES HOSPITAL GENERAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LES CAYES HOSPITAL TUBERCULOSIS SANATORIUM') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MISSIONNAIRES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Advantage Program - Physical Rehabilitation') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dispensaire N.D. des Malades') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CSL ILE A VACHE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE CHANTAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE CARPENTIER') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE DUMONT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CHOSCAL-CENTRE HOSPITALIER SAINTE-CATHERINE LABOURE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CORAIL HOSPITAL CORAIL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MOMBIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='ABRICOTS HOSPITAL MATERNITE DES ABRICOTS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$CENTRE DE SANTE  ESPWA '' DE CAYEMITTES$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE STE HELENE(CSSH)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE MEDICAL CHARLES COLIMON (Jérémie)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='JEREMIE HOSPITAL ASILE NOTRE DAME DE LOURDES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='JEREMIE HOSPITAL LA SOURCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SANT SANTE ESPWA - HHF') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='ANSE D HAINAU HOSPITAL ST JEAN BAPTISTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CARE SOS FRANCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MOLE HOSPITAL SAINT NICOLAS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE MARE ROUGE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE COTE DE FER (JEAN RABEL)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE PETITE RIVIERE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='JOSHUA MEMORIAL CLINIC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF LAKAY PORT-DE-PAIX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF-LAKAY PORT-DE-PAIX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT DE PAIX HOSPITAL BERACA LA POINTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT DE PAIX HOSPITAL ET SANATORIUM') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE DE FOISON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE LA NATIVITE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LA PROVIDENCE DUGAS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE MISSION CHRETIENNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SAINT LOUIS DU NORD HOSPITAL BONNEAU SAINT JOSPEH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='ANSE A FOLEUR HOSPITAL ANSE A FOLEUR') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='TORTUGA ISLAND HOSPITAL PERE RIO') 
